1,0.8778356613602872,0.0014919041745818215,0.17741003546624431,0.00027066513222619875,0.17610537315656774,0.00026667608097726936
2,0.8560428384632947,0.0015992872754833156,0.19667525921984302,0.000281625486235374,0.19543028777345145,0.00027761293718668416
3,0.8607542392229302,0.001577221438106899,0.1925302517275048,0.00027935994546554355,0.1912719045434405,0.00027535234663808914
4,0.8411822087544882,0.0016651628395802432,0.21093253883591404,0.0002890549260539408,0.20970181588616107,0.000285008959780956
5,0.8567692658931945,0.001595923771533072,0.19602065224757598,0.0002812709493963618,0.19477398471534388,0.0002772594126415082
6,0.849069135136257,0.0016308824245561313,0.20217867657947777,0.0002845587943605605,0.2009684268724488,0.00028054841030663956
7,0.8404765363940142,0.0016681579800395519,0.2122904467039987,0.000289734224940541,0.21104432079740576,0.00028567686000867176
8,0.8679354932442249,0.0015424066052797639,0.18606249388188462,0.0002757252042385394,0.18478729703129473,0.00027172741113017584
9,0.8418463709761109,0.001662333274557939,0.2082247550871345,0.00028768595325926957,0.20704229356107393,0.0002836720012519261

0,0.8509370913845706,0.0016225407693472758,0.19877662792069417,0.0002827554482132963,0.19760260678281122,0.0002787744802315794
1,0.8473464643739234,0.001638498468542974,0.20421378138436322,0.000285622389499582,0.202996153348469,0.0002816021967504935
2,0.8433407359747619,0.001655928860999869,0.20833569691295584,0.00028774242132805736,0.20711532504401495,0.0002837089619356472
3,0.8450634067370956,0.0016484802355014746,0.20450544292645462,0.00028577389853988124,0.20333484297741022,0.00028177712873299517
4,0.8470351383325377,0.001639867080936669,0.20397482975951728,0.00028549809022099313,0.20277019688111456,0.0002814853195046435
5,0.875158257404371,0.001505862449248419,0.17777749888932676,0.00027088477255875394,0.17652738729624706,0.00026692702867705945
6,0.837093460077624,0.0016823576582517253,0.21093705682882077,0.00028905719415455084,0.2098027855874084,0.00028505935470569195
7,0.8537390257570412,0.0016098629047150992,0.19782031942209852,0.0002822427503701154,0.1966027126539543,0.0002782414698187804
8,0.8671260455366223,0.0015464046285646907,0.18598518600325797,0.00027568100835648456,0.18473093045050132,0.0002716953572767268
9,0.8472011788879433,0.001639137449260551,0.20277555364238078,0.00028487190470812473,0.20159532127970764,0.0002808753886576411

0,0.9263610136775907,0.001189888125927051,0.3200014055977932,0.00033050761340587575,0.3141834001889996,0.00032498067736488147
1,0.9235590793051203,0.0012104793663441802,0.31903355111732473,0.0003302421887859068,0.3133045716728033,0.00032473370645024315
2,0.917477843963388,0.0012535601305756609,0.32624677779255884,0.0003321812085009823,0.32049106565187213,0.0003267137967984946
3,0.9083663684855026,0.0013143773533287378,0.3415838577133434,0.00033600862240040183,0.3356811239594239,0.000330608246478849
4,0.9239949357630601,0.001207308215370986,0.31982771387048925,0.0003304601006172545,0.31406968673905117,0.0003249487974741241
5,0.9273157468711732,0.0011827585021962756,0.3142740965896684,0.0003289130376410585,0.3085687985977955,0.0003233794492237952
6,0.927834623606816,0.0011788588907265867,0.3171174201256504,0.00032971187154641013,0.3113327216333957,0.00032417463733900936
7,0.927834623606816,0.0011788588907265867,0.3159608139415221,0.0003293886425081444,0.3102034294408043,0.00032385136976605426
8,0.9124758722317926,0.0012874687182674598,0.3383765847487619,0.00033524098066572836,0.33245254424041376,0.0003298130444225011
9,0.9322762084639173,0.0011447351752115033,0.31072697015865686,0.000327896390232496,0.3049882953569622,0.00032232914116641737
